27.75005,2.1624499999999998,2020-06-06,3
27.75005,2.16235,2020-03-02,3
27.75005,2.1622500000000002,2020-03-02,3
27.75005,2.16215,2020-03-02,3
27.75005,2.16205,2020-03-02,3
27.75005,2.16195,2020-03-02,3
27.75005,2.16185,2020-03-14,3
27.75005,2.16145,2020-03-02,3
27.75005,2.16135,2020-03-02,3
27.75005,2.16125,2020-03-02,3
27.75005,2.16115,2020-03-02,3
27.75005,2.16105,2020-01-26,3
27.75005,2.16095,2020-03-14,3
27.75005,2.16085,2020-03-14,3
27.75005,2.16075,2020-03-14,3
27.75005,2.16065,2020-03-14,3
27.75005,2.1605499999999997,2020-10-28,3
27.75005,2.16045,2020-10-28,3
27.75005,2.16035,2020-03-14,3
27.75005,2.16025,2020-03-02,3
27.75005,2.15805,2019-02-24,3
27.75005,2.15795,2019-02-24,3
27.75005,2.15785,2019-02-24,3
27.75005,2.14185,2022-03-28,3
27.75005,2.14175,2022-02-08,4
27.75005,2.14165,2022-02-08,4
27.75005,2.14155,2022-02-08,4
27.75005,2.14145,2022-02-08,4
27.75005,2.14135,2022-02-08,4
27.75005,2.14125,2022-02-08,4
27.75005,2.14115,2022-05-10,3
27.75005,2.14105,2022-05-10,3
27.75005,2.14095,2022-05-10,3
27.75005,2.14085,2022-05-10,3
27.75005,2.14075,2023-05-05,3
27.75005,2.14065,2023-05-05,3
27.75005,2.14055,2023-05-05,3
27.75005,2.10115,2022-01-27,3
27.75005,2.10105,2022-02-08,3
27.75005,2.10095,2022-02-20,3
27.75005,2.10085,2020-07-24,3
27.75005,2.10075,2020-05-13,3
27.75005,2.10065,2020-07-24,3
27.75005,2.10055,2020-07-12,3
27.75005,2.10045,2020-07-12,3
27.75005,2.09845,2021-03-11,3
27.75005,2.09835,2021-03-11,3
27.75005,2.09795,2021-12-10,3
27.75005,2.09785,2021-12-16,3
27.75005,2.09775,2022-03-04,3
27.75005,2.09595,2021-06-25,3
27.75005,2.09585,2022-04-09,3
27.75005,2.07405,2024-01-05,3
27.75005,2.07395,2024-01-29,3
27.75005,2.07385,2022-03-16,3
27.75005,2.07375,2023-05-05,4
27.75005,2.0736499999999998,2023-05-05,4
27.75005,2.07355,2023-05-05,4
27.75005,2.07345,2023-01-05,3
27.75005,2.07335,2023-01-05,3
27.75005,2.07325,2023-05-04,3
27.75005,2.07315,2023-05-04,3
27.75005,2.07305,2023-05-04,3
27.75005,2.07265,2019-02-24,3
27.75005,2.07255,2019-02-24,3
27.75005,2.07245,2019-02-24,3
27.75005,2.07235,2019-02-12,3
27.75005,2.07225,2019-01-31,3
27.75005,2.07215,2019-01-31,3
27.75005,2.07205,2019-01-31,3
27.75005,2.07045,2020-03-26,3
27.75005,2.07035,2020-03-26,3
27.75005,2.07025,2020-04-19,3
27.75005,2.07015,2022-03-04,3
27.75005,2.07005,2022-03-04,3
27.75005,2.06995,2023-05-04,3
27.75005,2.0698499999999997,2023-05-04,3
27.75005,2.06965,2022-03-16,3
27.75005,2.06955,2022-03-16,3
27.75005,2.06945,2023-04-02,3
27.75005,2.06935,2023-04-02,3
27.75005,2.06925,2022-01-27,3
27.75005,2.06915,2022-01-27,3
27.75005,2.06905,2022-02-08,3
27.75005,2.06895,2022-02-08,3
27.75005,2.06885,2022-02-08,3
27.75005,2.06875,2022-02-08,3
27.75005,2.06865,2022-02-08,3
27.75005,2.06855,2022-02-08,3
27.75005,2.06845,2022-02-08,4
27.75005,2.06835,2022-02-08,4
27.75005,2.06825,2022-02-08,4
27.75005,2.06815,2022-01-03,4
27.75005,2.06805,2022-01-03,4
27.75005,2.0679499999999997,2022-05-10,3
27.75005,2.06785,2022-05-10,3
27.75005,2.06775,2023-04-10,3
27.75005,2.06765,2020-03-14,4
27.75005,2.0675499999999998,2020-03-14,4
27.75005,2.06745,2020-03-14,3
27.75005,2.06735,2020-03-02,3
27.75005,2.06725,2020-03-02,3
27.75005,2.06715,2020-03-14,3
27.75005,2.06705,2020-03-14,3
27.75005,2.06695,2020-03-14,3
27.75005,2.06685,2020-03-14,3
27.75005,2.06595,2023-04-02,3
27.75005,2.06585,2023-04-02,3
27.75005,2.06535,2022-02-08,3
27.75005,2.06525,2022-01-27,3
27.75005,2.06515,2022-01-27,3
27.75005,2.05425,2022-02-20,3
27.75005,2.05415,2022-01-27,3
27.75005,2.05405,2022-01-27,3
27.75005,2.05395,2022-01-27,4
27.75005,2.0538499999999997,2022-01-27,4
27.75005,2.05375,2022-01-27,4
27.75005,2.05365,2022-02-08,4
27.75005,2.05355,2022-02-18,3
27.75005,2.0534499999999998,2022-02-19,3
27.75005,2.05335,2022-02-19,3
27.75005,2.04655,2019-09-28,3
27.75005,2.04645,2019-09-28,3
27.75005,2.04635,2019-03-20,3
27.75005,2.04595,2019-03-08,3
27.75005,2.04585,2019-03-08,3
27.75005,2.04575,2019-03-08,3
27.75005,2.03685,2024-03-05,3
27.75005,2.03675,2023-04-04,3
27.75005,2.03665,2023-02-03,3
27.75005,2.03655,2022-12-05,3
27.75005,2.03645,2021-03-09,3
27.75005,2.03635,2021-02-13,3
